"","ID","Study_meta","Country_clean","Total_N","Genus_name","Species_name","Organism_n","Taxonomic_group","Etiology"
"205","ID 5774","Ansari, India, 2023","India",38,"Actinomadura","Actinomadura_madurae",NA,"Bacteria","Actinomycetoma"
"206","ID 5774","Ansari, India, 2023","India",38,"Actinomadura","Actinomadura_israeli",NA,"Bacteria","Actinomycetoma"
"207","ID 5774","Ansari, India, 2023","India",38,"Bacillus","Bacillus_cereus",NA,"Bacteria","Actinomycetoma"
"208","ID 5774","Ansari, India, 2023","India",38,"Cellulosimicrobium","Cellulosimicrobium_cellulans",NA,"Bacteria","Actinomycetoma"
"209","ID 5774","Ansari, India, 2023","India",38,"Corynebacterium","Corynebacterium_mucifaciens",NA,"Bacteria","Actinomycetoma"
"210","ID 5774","Ansari, India, 2023","India",38,"Cutibacterium","Cutibacterium_acnes",NA,"Bacteria","Actinomycetoma"
"211","ID 5774","Ansari, India, 2023","India",38,"Enterococcus","Enterococcus_malodoratus",NA,"Bacteria","Actinomycetoma"
"212","ID 5774","Ansari, India, 2023","India",38,"Klebsiella","Klebsiella_oxytoca",NA,"Bacteria","Actinomycetoma"
"213","ID 5774","Ansari, India, 2023","India",38,"Nocardia","Nocardia_spp",NA,"Bacteria","Actinomycetoma"
"214","ID 5774","Ansari, India, 2023","India",38,"Nocardia","Nocardia_asteroides",NA,"Bacteria","Actinomycetoma"
"215","ID 5774","Ansari, India, 2023","India",38,"Nocardia","Nocardia_brasiliensis",NA,"Bacteria","Actinomycetoma"
"216","ID 5774","Ansari, India, 2023","India",38,"Nocardia","Nocardia_harenae",NA,"Bacteria","Actinomycetoma"
"217","ID 5774","Ansari, India, 2023","India",38,"Nocardia","Nocardia_otitidiscaviarum",NA,"Bacteria","Actinomycetoma"
"218","ID 5774","Ansari, India, 2023","India",38,"Nocardia","Nocardia_takenensis",NA,"Bacteria","Actinomycetoma"
"219","ID 5774","Ansari, India, 2023","India",38,"Nocardia","Nocardia_transvalensis",NA,"Bacteria","Actinomycetoma"
"220","ID 5774","Ansari, India, 2023","India",38,"Sphingomonas","Sphingomonas_echinoides",NA,"Bacteria","Actinomycetoma"
"221","ID 5774","Ansari, India, 2023","India",38,"Staphylococcus","Staphylococcus_spp",NA,"Bacteria","Actinomycetoma"
"222","ID 5774","Ansari, India, 2023","India",38,"Staphylococcus","Staphylococcus_aureus",NA,"Bacteria","Actinomycetoma"
"223","ID 5774","Ansari, India, 2023","India",38,"Staphylococcus","Staphylococcus_epidermidis",NA,"Bacteria","Actinomycetoma"
"224","ID 5774","Ansari, India, 2023","India",38,"Staphylococcus","Staphylococcus_simulans",NA,"Bacteria","Actinomycetoma"
"225","ID 5774","Ansari, India, 2023","India",38,"Streptomyces","Streptomyces_spp",NA,"Bacteria","Actinomycetoma"
"226","ID 5774","Ansari, India, 2023","India",38,"Streptomyces","Streptomyces_somaliensis",NA,"Bacteria","Actinomycetoma"
"227","ID 5774","Ansari, India, 2023","India",38,"Unidentified_Actinomycetoma","Actinomycetoma_spp",NA,"Bacteria","Actinomycetoma"
"228","ID 5774","Ansari, India, 2023","India",38,"Acremonium","Acremonium_spp",NA,"Fungus","Eumycetoma"
"229","ID 5774","Ansari, India, 2023","India",38,"Aspergillus","Aspergillus_spp",NA,"Fungus","Eumycetoma"
"230","ID 5774","Ansari, India, 2023","India",38,"Aspergillus","Aspergillus_flavus",NA,"Fungus","Eumycetoma"
"231","ID 5774","Ansari, India, 2023","India",38,"Aspergillus","Aspergillus_fumigatus",NA,"Fungus","Eumycetoma"
"232","ID 5774","Ansari, India, 2023","India",38,"Aspergillus","Aspergillus_nidulans",NA,"Fungus","Eumycetoma"
"233","ID 5774","Ansari, India, 2023","India",38,"Aspergillus","Aspergillus_niger",NA,"Fungus","Eumycetoma"
"234","ID 5774","Ansari, India, 2023","India",38,"Cladophialophora","Cladophialophora_bantiana",NA,"Fungus","Eumycetoma"
"235","ID 5774","Ansari, India, 2023","India",38,"Cladophialophora","Cladophialophora_mycetomatis",NA,"Fungus","Eumycetoma"
"236","ID 5774","Ansari, India, 2023","India",38,"Cladosporium","Cladosporium_ramotenellum",NA,"Fungus","Eumycetoma"
"237","ID 5774","Ansari, India, 2023","India",38,"Unidentified_Eumycetoma","Eumycetoma_spp",NA,"Fungus","Eumycetoma"
"238","ID 5774","Ansari, India, 2023","India",38,"Exophiala","Exophiala_spp",NA,"Fungus","Eumycetoma"
"239","ID 5774","Ansari, India, 2023","India",38,"Exophiala","Exophiala_jeanselmei",NA,"Fungus","Eumycetoma"
"240","ID 5774","Ansari, India, 2023","India",38,"Falcifomispora","Falcifomispora_senegaliensis",NA,"Fungus","Eumycetoma"
"241","ID 5774","Ansari, India, 2023","India",38,"Fusarium","Fusarium_spp",2,"Fungus","Eumycetoma"
"242","ID 5774","Ansari, India, 2023","India",38,"Fusarium","Fusarium_oxysporuim",NA,"Fungus","Eumycetoma"
"243","ID 5774","Ansari, India, 2023","India",38,"Fusarium","Fusarium_solani_species_complex",NA,"Fungus","Eumycetoma"
"244","ID 5774","Ansari, India, 2023","India",38,"Fusarium","Fusarium_subglutinans",NA,"Fungus","Eumycetoma"
"245","ID 5774","Ansari, India, 2023","India",38,"Macroventuria","Macroventuria_anomochaeta",NA,"Fungus","Eumycetoma"
"246","ID 5774","Ansari, India, 2023","India",38,"Madurella","Madurella_spp",NA,"Fungus","Eumycetoma"
"247","ID 5774","Ansari, India, 2023","India",38,"Madurella","Madurella_fahalii",NA,"Fungus","Eumycetoma"
"248","ID 5774","Ansari, India, 2023","India",38,"Madurella","Madurella_mycetomatis",5,"Fungus","Eumycetoma"
"249","ID 5774","Ansari, India, 2023","India",38,"Medicopsis","Medicopsis_romeroi",NA,"Fungus","Eumycetoma"
"250","ID 5774","Ansari, India, 2023","India",38,"Microsporum","Microsporum_canis",NA,"Fungus","Eumycetoma"
"251","ID 5774","Ansari, India, 2023","India",38,"Microsporum","Microsporum_audouini",NA,"Fungus","Eumycetoma"
"252","ID 5774","Ansari, India, 2023","India",38,"Penicillium","Penicillium_spp",NA,"Fungus","Eumycetoma"
"253","ID 5774","Ansari, India, 2023","India",38,"Phaeoacremonium","Phaeoacremonium_parasiticum",NA,"Fungus","Eumycetoma"
"254","ID 5774","Ansari, India, 2023","India",38,"Phomopsis","Phomopsis_longicola",NA,"Fungus","Eumycetoma"
"255","ID 5774","Ansari, India, 2023","India",38,"Nigrograna","Nigrograna_mackinnonii",NA,"Fungus","Eumycetoma"
"256","ID 5774","Ansari, India, 2023","India",38,"Sarocladium","Sarocladium_kiliense",NA,"Fungus","Eumycetoma"
"257","ID 5774","Ansari, India, 2023","India",38,"Scedosporium","Scedosporium_spp",NA,"Fungus","Eumycetoma"
"258","ID 5774","Ansari, India, 2023","India",38,"Scedosporium","Scedosporium_apiospermum",NA,"Fungus","Eumycetoma"
"259","ID 5774","Ansari, India, 2023","India",38,"Scedosporium","Scedosporium_boydii",NA,"Fungus","Eumycetoma"
"260","ID 5774","Ansari, India, 2023","India",38,"Subramaniula","Subramaniula_obscura",NA,"Fungus","Eumycetoma"
"261","ID 5774","Ansari, India, 2023","India",38,"Subramaniula","Subramaniula_thielavioides",NA,"Fungus","Eumycetoma"
"262","ID 5774","Ansari, India, 2023","India",38,"Trematosphaeria","Trematosphaeria_grisea",NA,"Fungus","Eumycetoma"
"263","ID 5774","Ansari, India, 2023","India",38,"Neoscytalidium","Neoscytalidium_dimidiatum",NA,"Fungus","Eumycetoma"
"264","ID 5774","Ansari, India, 2023","India",38,"Trichophyton","Trichophyton_mentagrophytes",NA,"Fungus","Eumycetoma"
"265","ID 5774","Ansari, India, 2023","India",38,"Trichophyton","Trichophyton_soudanense",NA,"Fungus","Eumycetoma"
"266","ID 5774","Ansari, India, 2023","India",38,"Xenoacremonium","Xenoacremonium_recifei",NA,"Fungus","Eumycetoma"
"267","ID 5774","Ansari, India, 2023","India",38,"Unidentified","Unidentified",NA,"Unidentified","Unidentified"
"268","ID 5774","Ansari, India, 2023","India",38,"Not_reported","Not_reported",31,"Not_reported","Not_reported"
"269","ID 456","Yousif, Sudan, 2009","Sudan",230,"Actinomadura","Actinomadura_spp",NA,"Bacteria","Actinomycetoma"
"270","ID 456","Yousif, Sudan, 2009","Sudan",230,"Actinomadura","Actinomadura_pelletieri",NA,"Bacteria","Actinomycetoma"
"271","ID 456","Yousif, Sudan, 2009","Sudan",230,"Actinomadura","Actinomadura_bovis",NA,"Bacteria","Actinomycetoma"
"272","ID 456","Yousif, Sudan, 2009","Sudan",230,"Actinomadura","Actinomadura_madurae",NA,"Bacteria","Actinomycetoma"
"273","ID 456","Yousif, Sudan, 2009","Sudan",230,"Actinomadura","Actinomadura_israeli",NA,"Bacteria","Actinomycetoma"
"274","ID 456","Yousif, Sudan, 2009","Sudan",230,"Bacillus","Bacillus_cereus",NA,"Bacteria","Actinomycetoma"
"275","ID 456","Yousif, Sudan, 2009","Sudan",230,"Cellulosimicrobium","Cellulosimicrobium_cellulans",NA,"Bacteria","Actinomycetoma"
"276","ID 456","Yousif, Sudan, 2009","Sudan",230,"Corynebacterium","Corynebacterium_mucifaciens",NA,"Bacteria","Actinomycetoma"
"277","ID 456","Yousif, Sudan, 2009","Sudan",230,"Cutibacterium","Cutibacterium_acnes",NA,"Bacteria","Actinomycetoma"
"278","ID 456","Yousif, Sudan, 2009","Sudan",230,"Enterococcus","Enterococcus_malodoratus",NA,"Bacteria","Actinomycetoma"
"279","ID 456","Yousif, Sudan, 2009","Sudan",230,"Klebsiella","Klebsiella_oxytoca",NA,"Bacteria","Actinomycetoma"
"280","ID 456","Yousif, Sudan, 2009","Sudan",230,"Nocardia","Nocardia_spp",NA,"Bacteria","Actinomycetoma"
"281","ID 456","Yousif, Sudan, 2009","Sudan",230,"Nocardia","Nocardia_asteroides",NA,"Bacteria","Actinomycetoma"
"282","ID 456","Yousif, Sudan, 2009","Sudan",230,"Nocardia","Nocardia_brasiliensis",NA,"Bacteria","Actinomycetoma"
"283","ID 456","Yousif, Sudan, 2009","Sudan",230,"Nocardia","Nocardia_harenae",NA,"Bacteria","Actinomycetoma"
"284","ID 456","Yousif, Sudan, 2009","Sudan",230,"Nocardia","Nocardia_otitidiscaviarum",NA,"Bacteria","Actinomycetoma"
"285","ID 456","Yousif, Sudan, 2009","Sudan",230,"Nocardia","Nocardia_takenensis",NA,"Bacteria","Actinomycetoma"
"286","ID 456","Yousif, Sudan, 2009","Sudan",230,"Nocardia","Nocardia_transvalensis",NA,"Bacteria","Actinomycetoma"
"287","ID 456","Yousif, Sudan, 2009","Sudan",230,"Sphingomonas","Sphingomonas_echinoides",NA,"Bacteria","Actinomycetoma"
"288","ID 456","Yousif, Sudan, 2009","Sudan",230,"Staphylococcus","Staphylococcus_spp",NA,"Bacteria","Actinomycetoma"
"289","ID 456","Yousif, Sudan, 2009","Sudan",230,"Staphylococcus","Staphylococcus_aureus",NA,"Bacteria","Actinomycetoma"
"290","ID 456","Yousif, Sudan, 2009","Sudan",230,"Staphylococcus","Staphylococcus_epidermidis",NA,"Bacteria","Actinomycetoma"
"291","ID 456","Yousif, Sudan, 2009","Sudan",230,"Staphylococcus","Staphylococcus_simulans",NA,"Bacteria","Actinomycetoma"
"292","ID 456","Yousif, Sudan, 2009","Sudan",230,"Streptomyces","Streptomyces_spp",NA,"Bacteria","Actinomycetoma"
"293","ID 456","Yousif, Sudan, 2009","Sudan",230,"Streptomyces","Streptomyces_somaliensis",21,"Bacteria","Actinomycetoma"
"294","ID 456","Yousif, Sudan, 2009","Sudan",230,"Unidentified_Actinomycetoma","Actinomycetoma_spp",NA,"Bacteria","Actinomycetoma"
"295","ID 456","Yousif, Sudan, 2009","Sudan",230,"Acremonium","Acremonium_spp",NA,"Fungus","Eumycetoma"
"296","ID 456","Yousif, Sudan, 2009","Sudan",230,"Aspergillus","Aspergillus_spp",NA,"Fungus","Eumycetoma"
"297","ID 456","Yousif, Sudan, 2009","Sudan",230,"Aspergillus","Aspergillus_flavus",NA,"Fungus","Eumycetoma"
"298","ID 456","Yousif, Sudan, 2009","Sudan",230,"Aspergillus","Aspergillus_fumigatus",NA,"Fungus","Eumycetoma"
"299","ID 456","Yousif, Sudan, 2009","Sudan",230,"Aspergillus","Aspergillus_nidulans",NA,"Fungus","Eumycetoma"
"300","ID 456","Yousif, Sudan, 2009","Sudan",230,"Aspergillus","Aspergillus_niger",NA,"Fungus","Eumycetoma"
"301","ID 456","Yousif, Sudan, 2009","Sudan",230,"Cladophialophora","Cladophialophora_bantiana",NA,"Fungus","Eumycetoma"
"302","ID 456","Yousif, Sudan, 2009","Sudan",230,"Cladophialophora","Cladophialophora_mycetomatis",NA,"Fungus","Eumycetoma"
"303","ID 456","Yousif, Sudan, 2009","Sudan",230,"Cladosporium","Cladosporium_ramotenellum",NA,"Fungus","Eumycetoma"
"304","ID 456","Yousif, Sudan, 2009","Sudan",230,"Unidentified_Eumycetoma","Eumycetoma_spp",NA,"Fungus","Eumycetoma"
"305","ID 456","Yousif, Sudan, 2009","Sudan",230,"Exophiala","Exophiala_spp",NA,"Fungus","Eumycetoma"
"306","ID 456","Yousif, Sudan, 2009","Sudan",230,"Exophiala","Exophiala_jeanselmei",NA,"Fungus","Eumycetoma"
"307","ID 456","Yousif, Sudan, 2009","Sudan",230,"Falcifomispora","Falcifomispora_senegaliensis",NA,"Fungus","Eumycetoma"
"308","ID 456","Yousif, Sudan, 2009","Sudan",230,"Fusarium","Fusarium_spp",NA,"Fungus","Eumycetoma"
"309","ID 456","Yousif, Sudan, 2009","Sudan",230,"Fusarium","Fusarium_oxysporuim",NA,"Fungus","Eumycetoma"
"310","ID 456","Yousif, Sudan, 2009","Sudan",230,"Fusarium","Fusarium_solani_species_complex",NA,"Fungus","Eumycetoma"
"311","ID 456","Yousif, Sudan, 2009","Sudan",230,"Fusarium","Fusarium_subglutinans",NA,"Fungus","Eumycetoma"
"312","ID 456","Yousif, Sudan, 2009","Sudan",230,"Macroventuria","Macroventuria_anomochaeta",NA,"Fungus","Eumycetoma"
"313","ID 456","Yousif, Sudan, 2009","Sudan",230,"Madurella","Madurella_spp",NA,"Fungus","Eumycetoma"
"314","ID 456","Yousif, Sudan, 2009","Sudan",230,"Madurella","Madurella_fahalii",NA,"Fungus","Eumycetoma"
"315","ID 456","Yousif, Sudan, 2009","Sudan",230,"Madurella","Madurella_mycetomatis",175,"Fungus","Eumycetoma"
"316","ID 456","Yousif, Sudan, 2009","Sudan",230,"Medicopsis","Medicopsis_romeroi",NA,"Fungus","Eumycetoma"
"317","ID 456","Yousif, Sudan, 2009","Sudan",230,"Microsporum","Microsporum_canis",NA,"Fungus","Eumycetoma"
"318","ID 456","Yousif, Sudan, 2009","Sudan",230,"Microsporum","Microsporum_audouini",NA,"Fungus","Eumycetoma"
"319","ID 456","Yousif, Sudan, 2009","Sudan",230,"Penicillium","Penicillium_spp",NA,"Fungus","Eumycetoma"
"320","ID 456","Yousif, Sudan, 2009","Sudan",230,"Phaeoacremonium","Phaeoacremonium_parasiticum",NA,"Fungus","Eumycetoma"
"321","ID 456","Yousif, Sudan, 2009","Sudan",230,"Phomopsis","Phomopsis_longicola",NA,"Fungus","Eumycetoma"
"322","ID 456","Yousif, Sudan, 2009","Sudan",230,"Nigrograna","Nigrograna_mackinnonii",NA,"Fungus","Eumycetoma"
"323","ID 456","Yousif, Sudan, 2009","Sudan",230,"Sarocladium","Sarocladium_kiliense",NA,"Fungus","Eumycetoma"
"324","ID 456","Yousif, Sudan, 2009","Sudan",230,"Scedosporium","Scedosporium_spp",NA,"Fungus","Eumycetoma"
"325","ID 456","Yousif, Sudan, 2009","Sudan",230,"Scedosporium","Scedosporium_apiospermum",NA,"Fungus","Eumycetoma"
"326","ID 456","Yousif, Sudan, 2009","Sudan",230,"Scedosporium","Scedosporium_boydii",NA,"Fungus","Eumycetoma"
"327","ID 456","Yousif, Sudan, 2009","Sudan",230,"Subramaniula","Subramaniula_obscura",NA,"Fungus","Eumycetoma"
"328","ID 456","Yousif, Sudan, 2009","Sudan",230,"Subramaniula","Subramaniula_thielavioides",NA,"Fungus","Eumycetoma"
"329","ID 456","Yousif, Sudan, 2009","Sudan",230,"Trematosphaeria","Trematosphaeria_grisea",NA,"Fungus","Eumycetoma"
"330","ID 456","Yousif, Sudan, 2009","Sudan",230,"Neoscytalidium","Neoscytalidium_dimidiatum",NA,"Fungus","Eumycetoma"
"331","ID 456","Yousif, Sudan, 2009","Sudan",230,"Trichophyton","Trichophyton_mentagrophytes",NA,"Fungus","Eumycetoma"
"332","ID 456","Yousif, Sudan, 2009","Sudan",230,"Trichophyton","Trichophyton_soudanense",NA,"Fungus","Eumycetoma"
"333","ID 456","Yousif, Sudan, 2009","Sudan",230,"Xenoacremonium","Xenoacremonium_recifei",NA,"Fungus","Eumycetoma"
"334","ID 456","Yousif, Sudan, 2009","Sudan",230,"Unidentified","Unidentified",NA,"Unidentified","Unidentified"
"335","ID 456","Yousif, Sudan, 2009","Sudan",230,"Not_reported","Not_reported",34,"Not_reported","Not_reported"
"336","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Actinomadura","Actinomadura_spp",NA,"Bacteria","Actinomycetoma"
"337","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Actinomadura","Actinomadura_pelletieri",12,"Bacteria","Actinomycetoma"
"338","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Actinomadura","Actinomadura_bovis",NA,"Bacteria","Actinomycetoma"
"339","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Actinomadura","Actinomadura_madurae",61,"Bacteria","Actinomycetoma"
"340","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Actinomadura","Actinomadura_israeli",NA,"Bacteria","Actinomycetoma"
"341","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Bacillus","Bacillus_cereus",NA,"Bacteria","Actinomycetoma"
"342","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Cellulosimicrobium","Cellulosimicrobium_cellulans",NA,"Bacteria","Actinomycetoma"
"343","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Corynebacterium","Corynebacterium_mucifaciens",NA,"Bacteria","Actinomycetoma"
"344","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Cutibacterium","Cutibacterium_acnes",NA,"Bacteria","Actinomycetoma"
"345","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Enterococcus","Enterococcus_malodoratus",NA,"Bacteria","Actinomycetoma"
"346","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Klebsiella","Klebsiella_oxytoca",NA,"Bacteria","Actinomycetoma"
"347","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Nocardia","Nocardia_spp",NA,"Bacteria","Actinomycetoma"
"348","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Nocardia","Nocardia_asteroides",NA,"Bacteria","Actinomycetoma"
"349","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Nocardia","Nocardia_brasiliensis",NA,"Bacteria","Actinomycetoma"
"350","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Nocardia","Nocardia_harenae",NA,"Bacteria","Actinomycetoma"
"351","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Nocardia","Nocardia_otitidiscaviarum",NA,"Bacteria","Actinomycetoma"
"352","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Nocardia","Nocardia_takenensis",NA,"Bacteria","Actinomycetoma"
"353","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Nocardia","Nocardia_transvalensis",NA,"Bacteria","Actinomycetoma"
"354","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Sphingomonas","Sphingomonas_echinoides",NA,"Bacteria","Actinomycetoma"
"355","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Staphylococcus","Staphylococcus_spp",NA,"Bacteria","Actinomycetoma"
"356","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Staphylococcus","Staphylococcus_aureus",NA,"Bacteria","Actinomycetoma"
"357","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Staphylococcus","Staphylococcus_epidermidis",NA,"Bacteria","Actinomycetoma"
"358","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Staphylococcus","Staphylococcus_simulans",NA,"Bacteria","Actinomycetoma"
"359","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Streptomyces","Streptomyces_spp",NA,"Bacteria","Actinomycetoma"
"360","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Streptomyces","Streptomyces_somaliensis",151,"Bacteria","Actinomycetoma"
"361","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Unidentified_Actinomycetoma","Actinomycetoma_spp",NA,"Bacteria","Actinomycetoma"
"362","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Acremonium","Acremonium_spp",NA,"Fungus","Eumycetoma"
"363","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Aspergillus","Aspergillus_spp",NA,"Fungus","Eumycetoma"
"364","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Aspergillus","Aspergillus_flavus",NA,"Fungus","Eumycetoma"
"365","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Aspergillus","Aspergillus_fumigatus",NA,"Fungus","Eumycetoma"
"366","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Aspergillus","Aspergillus_nidulans",NA,"Fungus","Eumycetoma"
"367","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Aspergillus","Aspergillus_niger",NA,"Fungus","Eumycetoma"
"368","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Cladophialophora","Cladophialophora_bantiana",NA,"Fungus","Eumycetoma"
"369","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Cladophialophora","Cladophialophora_mycetomatis",NA,"Fungus","Eumycetoma"
"370","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Cladosporium","Cladosporium_ramotenellum",NA,"Fungus","Eumycetoma"
"371","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Unidentified_Eumycetoma","Eumycetoma_spp",NA,"Fungus","Eumycetoma"
"372","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Exophiala","Exophiala_spp",NA,"Fungus","Eumycetoma"
"373","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Exophiala","Exophiala_jeanselmei",NA,"Fungus","Eumycetoma"
"374","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Falcifomispora","Falcifomispora_senegaliensis",NA,"Fungus","Eumycetoma"
"375","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Fusarium","Fusarium_spp",NA,"Fungus","Eumycetoma"
"376","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Fusarium","Fusarium_oxysporuim",NA,"Fungus","Eumycetoma"
"377","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Fusarium","Fusarium_solani_species_complex",NA,"Fungus","Eumycetoma"
"378","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Fusarium","Fusarium_subglutinans",NA,"Fungus","Eumycetoma"
"379","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Macroventuria","Macroventuria_anomochaeta",NA,"Fungus","Eumycetoma"
"380","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Madurella","Madurella_spp",NA,"Fungus","Eumycetoma"
"381","ID 1892","Bakhiet, Sudan, 2018","Sudan",1032,"Madurella","Madurella_fahalii",NA,"Fungus","Eumycetoma"
